Timestamp,Source,Target,Rate
1775592000,EUR,TWD,37.045040130615234
1775592000,EUR,JPY,184.9770050048828
1775592000,JPY,USD,0.006266410410869836
1775592000,JPY,EUR,0.005406077366068302
1775592000,TWD,USD,0.03135582571742521
1775592000,TWD,EUR,0.026994167005195583
1775592000,USD,TWD,31.892000198364258
1775592000,USD,EUR,0.8620999986126006
1775592000,USD,JPY,159.58099365234375
1775595600,EUR,USD,1.1602274179458618
1775595600,EUR,TWD,37.04823684692383
1775595600,EUR,JPY,185.02699279785156
1775595600,JPY,USD,0.006267784633273486
1775595600,JPY,EUR,0.005404616833893716
1775595600,TWD,EUR,0.026991837806797855
1775595600,USD,EUR,0.8618999900644149
1775595600,USD,JPY,159.54600524902344
1775599200,EUR,USD,1.1667250394821167
1775599200,EUR,TWD,37.25787353515625
1775599200,EUR,JPY,185.34100341796875
1775599200,JPY,USD,0.00629540588874434
1775599200,JPY,EUR,0.005395460160236999
1775599200,TWD,USD,0.03135386054514626
1775599200,TWD,EUR,0.026839964418699513
1775599200,USD,TWD,31.893999099731445
1775599200,USD,EUR,0.857099973138382
1775599200,USD,JPY,158.8459930419922
1775602800,EUR,USD,1.1689070463180542
1775602800,EUR,TWD,37.31915283203125
1775602800,EUR,JPY,185.47300720214844
1775602800,JPY,USD,0.006300839916497719
1775602800,JPY,EUR,0.005391620134298531
1775602800,TWD,USD,0.03135484310049382
1775602800,TWD,EUR,0.026795892299615497
1775602800,USD,TWD,31.89299964904785
1775602800,USD,EUR,0.8555000187139813
1775602800,USD,JPY,158.70899963378906
1775606400,EUR,USD,1.1675423383712769
1775606400,EUR,TWD,37.25627136230469
1775606400,EUR,JPY,185.20700073242188
1775606400,JPY,USD,0.006301713576463808
1775606400,JPY,EUR,0.005399363933573719
1775606400,TWD,USD,0.031385349799914565
1775606400,TWD,EUR,0.026841118647524784
1775606400,USD,TWD,31.86199951171875
1775606400,USD,EUR,0.8564999890239539
1775606400,USD,JPY,158.68699645996094
1775610000,EUR,USD,1.1678149700164795
1775610000,EUR,TWD,37.18157196044922
1775610000,EUR,JPY,184.947998046875
1775610000,JPY,USD,0.006312932089935393
1775610000,JPY,EUR,0.005406925246882371
1775610000,TWD,USD,0.03144555143822457
1775610000,TWD,EUR,0.02689504362708817
1775610000,USD,TWD,31.801000595092773
1775610000,USD,EUR,0.8563000352580585
1775610000,USD,JPY,158.40499877929688
1775613600,EUR,USD,1.1676785945892334
1775613600,EUR,TWD,37.11594009399414
1775613600,EUR,JPY,184.94400024414062
1775613600,JPY,USD,0.006312015800843265
1775613600,JPY,EUR,0.005407042124534569
1775613600,TWD,USD,0.031492095771559286
1775613600,TWD,EUR,0.026942601951278972
1775613600,USD,TWD,31.753999710083008
1775613600,USD,EUR,0.8564000441849159
1775613600,USD,JPY,158.42799377441406
1775617200,EUR,USD,1.1675423383712769
1775617200,EUR,TWD,37.1013069152832
1775617200,EUR,JPY,184.90899658203125
1775617200,JPY,USD,0.00631157751107579
1775617200,JPY,EUR,0.0054080656889853905
1775617200,TWD,USD,0.03148019821390369
1775617200,TWD,EUR,0.026953228420858358
1775617200,USD,TWD,31.766000747680664
1775617200,USD,EUR,0.8564999890239539
1775617200,USD,JPY,158.43899536132812
1775620800,EUR,USD,1.1678149700164795
1775620800,EUR,TWD,37.14973068237305
1775620800,EUR,JPY,184.89599609375
1775620800,JPY,USD,0.006315204199086581
1775620800,JPY,EUR,0.005408445943269416
1775620800,TWD,USD,0.03150797065334652
1775620800,TWD,EUR,0.026918095545561627
1775620800,USD,TWD,31.738000869750977
1775620800,USD,EUR,0.8563000352580585
1775620800,USD,JPY,158.34800720214844
1775624400,EUR,USD,1.1695905923843384
1775624400,EUR,TWD,37.16106414794922
1775624400,EUR,JPY,185.04800415039062
1775624400,JPY,USD,0.006318277035469351
1775624400,JPY,EUR,0.005404003164429099
1775624400,TWD,USD,0.03148614586880961
1775624400,TWD,EUR,0.02690988600376737
1775624400,USD,TWD,31.760000228881836
1775624400,USD,EUR,0.8550000372022406
1775624400,USD,JPY,158.27099609375
1775628000,EUR,USD,1.1700011491775513
1775628000,EUR,TWD,37.16118240356445
1775628000,EUR,JPY,185.02699279785156
1775628000,JPY,USD,0.006321392496587358
1775628000,JPY,EUR,0.005404616833893716
1775628000,TWD,USD,0.031514921421578496
1775628000,TWD,EUR,0.026909800370186317
1775628000,USD,TWD,31.731000900268555
1775628000,USD,EUR,0.8547000152119055
1775628000,USD,JPY,158.1929931640625
1775631600,EUR,USD,1.169864296913147
1775631600,EUR,TWD,37.186397552490234
1775631600,EUR,JPY,185.03799438476562
1775631600,JPY,USD,0.006320552994378377
1775631600,JPY,EUR,0.0054042954979322405
1775631600,TWD,USD,0.03150300850702846
1775631600,TWD,EUR,0.02689155352003259
1775631600,USD,TWD,31.743000030517578
1775631600,USD,EUR,0.8547999991440391
1775631600,USD,JPY,158.21400451660156
1775635200,EUR,USD,1.1684973239898682
1775635200,EUR,TWD,37.15410614013672
1775635200,EUR,JPY,184.99400329589844
1775635200,JPY,USD,0.006314366948004267
1775635200,JPY,EUR,0.005405580625229766
1775635200,TWD,USD,0.03149407831098012
1775635200,TWD,EUR,0.02691492553281273
1775635200,USD,TWD,31.75200080871582
1775635200,USD,EUR,0.8557999915528012
1775635200,USD,JPY,158.36900329589844
1775638800,EUR,USD,1.1683608293533325
1775638800,EUR,TWD,37.150611877441406
1775638800,EUR,JPY,185.1009979248047
1775638800,JPY,USD,0.00630970589045166
1775638800,JPY,EUR,0.005402456017045566
1775638800,TWD,USD,0.03148912053912434
1775638800,TWD,EUR,0.026917457060975623
1775638800,USD,TWD,31.756999969482422
1775638800,USD,EUR,0.8558999710333345
1775638800,USD,JPY,158.48599243164062
1775642400,EUR,USD,1.1694538593292236
1775642400,EUR,TWD,37.160194396972656
1775642400,EUR,JPY,185.20899963378906
1775642400,JPY,USD,0.006311855918328036
1775642400,JPY,EUR,0.0053993056599694654
1775642400,TWD,USD,0.031512936257241365
1775642400,TWD,EUR,0.02691051584168966
1775642400,USD,TWD,31.732999801635742
1775642400,USD,EUR,0.8551000041793704
1775642400,USD,JPY,158.4320068359375
1775646000,EUR,USD,1.1704120635986328
1775646000,EUR,TWD,37.16379165649414
1775646000,EUR,JPY,185.15499877929688
1775646000,JPY,USD,0.006319354788630523
1775646000,JPY,EUR,0.0054008803791033
1775646000,TWD,USD,0.03153479821026451
1775646000,TWD,EUR,0.026907911045326728
1775646000,USD,TWD,31.711000442504883
1775646000,USD,EUR,0.8543999426367226
1775646000,USD,JPY,158.24400329589844
1775649600,EUR,USD,1.171783447265625
1775649600,EUR,TWD,37.2137565612793
1775649600,EUR,JPY,185.09100341796875
1775649600,JPY,USD,0.006328593197457592
1775649600,JPY,EUR,0.005402747737780752
1775649600,TWD,USD,0.031528834058318675
1775649600,TWD,EUR,0.02687178324373988
1775649600,USD,TWD,31.716999053955078
1775649600,USD,EUR,0.8534000052087403
1775649600,USD,JPY,158.01300048828125
1775653200,EUR,USD,1.1695905923843384
1775653200,EUR,TWD,37.13979721069336
1775653200,EUR,JPY,185.09100341796875
1775653200,JPY,USD,0.006318396429242174
1775653200,JPY,EUR,0.005402747737780752
1775653200,TWD,USD,0.03152783867239204
1775653200,TWD,EUR,0.026925295103982907
1775653200,USD,TWD,31.718000411987305
1775653200,USD,EUR,0.8550000372022406
1775653200,USD,JPY,158.26800537109375
1775656800,EUR,USD,1.169864296913147
1775656800,EUR,TWD,37.14382553100586
1775656800,EUR,JPY,185.0919952392578
1775656800,JPY,USD,0.006317957252949564
1775656800,JPY,EUR,0.005402718786986748
1775656800,TWD,USD,0.031525851880425115
1775656800,TWD,EUR,0.026922375003222233
1775656800,USD,TWD,31.719999313354492
1775656800,USD,EUR,0.8547999991440391
1775656800,USD,JPY,158.2790069580078
1775660400,EUR,USD,1.1691803932189941
1775660400,EUR,TWD,37.13561248779297
1775660400,EUR,JPY,185.08999633789062
1775660400,JPY,USD,0.0063136892779710185
1775660400,JPY,EUR,0.005402777134289053
1775660400,TWD,USD,0.03152783867239204
1775660400,TWD,EUR,0.026928329250762054
1775660400,USD,TWD,31.718000411987305
1775660400,USD,EUR,0.8553000082791281
1775660400,USD,JPY,158.38600158691406
1775664000,EUR,USD,1.1684973239898682
1775664000,EUR,TWD,37.125858306884766
1775664000,EUR,JPY,185.05999755859375
1775664000,JPY,USD,0.006312533802869132
1775664000,JPY,EUR,0.005403652940627429
1775664000,TWD,USD,0.03151690873064202
1775664000,TWD,EUR,0.026935404206252546
1775664000,USD,TWD,31.729000091552734
1775664000,USD,EUR,0.8557999915528012
1775664000,USD,JPY,158.4149932861328
1775667600,EUR,USD,1.1678149700164795
1775667600,EUR,TWD,37.0740852355957
1775667600,EUR,JPY,184.96800231933594
1775667600,JPY,USD,0.006312015800843265
1775667600,JPY,EUR,0.005406340488413565
1775667600,TWD,USD,0.031528834058318675
1775667600,TWD,EUR,0.02697301885252927
1775667600,USD,TWD,31.716999053955078
1775667600,USD,EUR,0.8563000352580585
1775667600,USD,JPY,158.42799377441406
1775671200,EUR,USD,1.1655012369155884
1775671200,EUR,TWD,37.0540885925293
1775671200,EUR,JPY,184.92999267578125
1775671200,JPY,USD,0.006300045835294407
1775671200,JPY,EUR,0.00540745168228713
1775671200,TWD,USD,0.031492095771559286
1775671200,TWD,EUR,0.026987575136353945
1775671200,USD,TWD,31.753999710083008
1775671200,USD,EUR,0.857999947427276
1775671200,USD,JPY,158.72900390625
1775674800,EUR,USD,1.1674060821533203
1775674800,EUR,TWD,37.075748443603516
1775674800,EUR,JPY,184.97300720214844
1775674800,JPY,USD,0.006308153531000875
1775674800,JPY,EUR,0.005406194207066907
1775674800,TWD,USD,0.03154275708657377
1775674800,TWD,EUR,0.02697180885022767
1775674800,USD,TWD,31.702999114990234
1775674800,USD,EUR,0.8565999571935293
1775674800,USD,JPY,158.52499389648438
1775678400,EUR,USD,1.1665889024734497
1775678400,EUR,TWD,37.05333709716797
1775678400,EUR,JPY,184.8820037841797
1775678400,JPY,USD,0.006306760944736161
1775678400,JPY,EUR,0.005408855267316016
1775678400,TWD,USD,0.031525851880425115
1775678400,TWD,EUR,0.026988122483478854
1775678400,USD,TWD,31.719999313354492
1775678400,USD,EUR,0.8571999938279534
1775678400,USD,JPY,158.55999755859375
1775682000,EUR,USD,1.1668611764907837
1775682000,EUR,TWD,37.05757141113281
1775682000,EUR,JPY,184.9080047607422
1775682000,JPY,USD,0.006307675708701572
1775682000,JPY,EUR,0.005408094697111295
1775682000,TWD,USD,0.03152684524510714
1775682000,TWD,EUR,0.026985038736229233
1775682000,USD,TWD,31.7189998626709
1775682000,USD,EUR,0.8569999757875211
1775682000,USD,JPY,158.53700256347656
1775685600,EUR,USD,1.1665889024734497
1775685600,EUR,TWD,37.05058288574219
1775685600,EUR,JPY,184.91600036621094
1775685600,JPY,USD,0.006306919962283202
1775685600,JPY,EUR,0.005407860855845802
1775685600,TWD,USD,0.03152684524510714
1775685600,TWD,EUR,0.026990128686607523
1775685600,USD,TWD,31.7189998626709
1775685600,USD,EUR,0.8571999938279534
1775685600,USD,JPY,158.55599975585938
1775689200,EUR,USD,1.1661807298660278
1775689200,EUR,TWD,37.041053771972656
1775689200,EUR,JPY,184.96499633789062
1775689200,JPY,USD,0.006303501032340646
1775689200,JPY,EUR,0.005406428350222647
1775689200,TWD,USD,0.03152684524510714
1775689200,TWD,EUR,0.02699707211776616
1775689200,USD,TWD,31.7189998626709
1775689200,USD,EUR,0.8575000206999486
1775689200,USD,JPY,158.64199829101562
1775692800,EUR,USD,1.1661807298660278
1775692800,EUR,TWD,37.033905029296875
1775692800,EUR,JPY,185.17799377441406
1775692800,JPY,USD,0.00629512832606029
1775692800,JPY,EUR,0.005400209709681872
1775692800,TWD,USD,0.03152684524510714
1775692800,TWD,EUR,0.027002283426738754
1775692800,USD,TWD,31.7189998626709
1775692800,USD,EUR,0.8575000206999486
1775692800,USD,JPY,158.85299682617188
1775696400,EUR,USD,1.1665889024734497
1775696400,EUR,TWD,37.11568069458008
1775696400,EUR,JPY,185.218994140625
1775696400,JPY,USD,0.006296277437410472
1775696400,JPY,EUR,0.005399014310815032
1775696400,TWD,USD,0.03147227276129803
1775696400,TWD,EUR,0.026942790251615344
1775696400,USD,TWD,31.77400016784668
1775696400,USD,EUR,0.8571999938279534
1775696400,USD,JPY,158.82400512695312
1775700000,EUR,USD,1.1668611764907837
1775700000,EUR,TWD,37.11552429199219
1775700000,EUR,JPY,185.14300537109375
1775700000,JPY,USD,0.006300482524899913
1775700000,JPY,EUR,0.0054012302435927145
1775700000,TWD,USD,0.03144851844276185
1775700000,TWD,EUR,0.0269429037869136
1775700000,USD,TWD,31.79800033569336
1775700000,USD,EUR,0.8569999757875211
1775700000,USD,JPY,158.71800231933594
1775703600,EUR,USD,1.1665889024734497
1775703600,EUR,TWD,37.16392517089844
1775703600,EUR,JPY,185.13900756835938
1775703600,JPY,USD,0.006299133282859016
1775703600,JPY,EUR,0.005401346875162261
1775703600,TWD,USD,0.031438631232725375
1775703600,TWD,EUR,0.026907814376481938
1775703600,USD,TWD,31.808000564575195
1775703600,USD,EUR,0.8571999938279534
1775703600,USD,JPY,158.7519989013672
1775707200,EUR,USD,1.1669973134994507
1775707200,EUR,TWD,37.148193359375
1775707200,EUR,JPY,185.18299865722656
1775707200,JPY,USD,0.006300006469580619
1775707200,JPY,EUR,0.005400063759908103
1775707200,TWD,USD,0.031454454131840795
1775707200,TWD,EUR,0.026919209511103517
1775707200,USD,TWD,31.79199981689453
1775707200,USD,EUR,0.8569000017672026
1775707200,USD,JPY,158.72999572753906
1775710800,EUR,USD,1.1664528846740723
1775710800,EUR,TWD,37.14218521118164
1775710800,EUR,JPY,185.20799255371094
1775710800,JPY,USD,0.006295564334190949
1775710800,JPY,EUR,0.005399335019032705
1775710800,TWD,USD,0.031446541634962494
1775710800,TWD,EUR,0.026923563982954625
1775710800,USD,TWD,31.799999237060547
1775710800,USD,EUR,0.8572999502499562
1775710800,USD,JPY,158.8419952392578
1775714400,EUR,USD,1.1665889024734497
1775714400,EUR,TWD,37.14027786254883
1775714400,EUR,JPY,185.2050018310547
1775714400,JPY,USD,0.006297863900178242
1775714400,JPY,EUR,0.0053994222084358555
1775714400,TWD,USD,0.03146534079100384
1775714400,TWD,EUR,0.02692494664958796
1775714400,USD,TWD,31.7810001373291
1775714400,USD,EUR,0.8571999938279534
1775714400,USD,JPY,158.78399658203125
1775718000,EUR,USD,1.1665889024734497
1775718000,EUR,TWD,37.14488983154297
1775718000,EUR,JPY,185.39999389648438
1775718000,JPY,USD,0.006290732314154579
1775718000,JPY,EUR,0.005393743435387256
1775718000,TWD,USD,0.03150499431388838
1775718000,TWD,EUR,0.026921603605102436
1775718000,USD,TWD,31.740999221801758
1775718000,USD,EUR,0.8571999938279534
1775718000,USD,JPY,158.96400451660156
1775721600,EUR,USD,1.1675423383712769
1775721600,EUR,TWD,37.15350341796875
1775721600,EUR,JPY,185.58099365234375
1775721600,JPY,USD,0.006289624461356853
1775721600,JPY,EUR,0.005388482841477505
1775721600,TWD,USD,0.03146138130566701
1775721600,TWD,EUR,0.026915362159800105
1775721600,USD,TWD,31.78499984741211
1775721600,USD,EUR,0.8564999890239539
1775721600,USD,JPY,158.99200439453125
1775725200,EUR,USD,1.1678149700164795
1775725200,EUR,TWD,37.17520523071289
1775725200,EUR,JPY,185.60699462890625
1775725200,JPY,USD,0.006289901538893284
1775725200,JPY,EUR,0.005387727989450786
1775725200,TWD,USD,0.031451486007247745
1775725200,TWD,EUR,0.02689964974756438
1775725200,USD,TWD,31.795000076293945
1775725200,USD,EUR,0.8563000352580585
1775725200,USD,JPY,158.98500061035156
1775728800,EUR,USD,1.1678149700164795
1775728800,EUR,TWD,37.172393798828125
1775728800,EUR,JPY,185.66299438476562
1775728800,JPY,USD,0.006286461230531428
1775728800,JPY,EUR,0.005386102940511736
1775728800,TWD,USD,0.03145049738573379
1775728800,TWD,EUR,0.02690168422867417
1775728800,USD,TWD,31.79599952697754
1775728800,USD,EUR,0.8563000352580585
1775728800,USD,JPY,159.07200622558594
1775732400,EUR,USD,1.1691803932189941
1775732400,EUR,TWD,37.203857421875
1775732400,EUR,JPY,185.71099853515625
1775732400,JPY,USD,0.006293701592728285
1775732400,JPY,EUR,0.0053847106950463885
1775732400,TWD,USD,0.03145544300212868
1775732400,TWD,EUR,0.026878933242336946
1775732400,USD,TWD,31.791000366210938
1775732400,USD,EUR,0.8553000082791281
1775732400,USD,JPY,158.88900756835938
1775736000,EUR,USD,1.1689070463180542
1775736000,EUR,TWD,37.21660614013672
1775736000,EUR,JPY,185.8040008544922
1775736000,JPY,USD,0.006289427081139041
1775736000,JPY,EUR,0.005382015432397095
1775736000,TWD,USD,0.03145742281669959
1775736000,TWD,EUR,0.02686972574109968
1775736000,USD,TWD,31.788999557495117
1775736000,USD,EUR,0.8555000187139813
1775736000,USD,JPY,158.9969940185547
1775739600,EUR,USD,1.1686338186264038
1775739600,EUR,TWD,37.17230224609375
1775739600,EUR,JPY,185.83299255371094
1775739600,JPY,USD,0.0062862242521488036
1775739600,JPY,EUR,0.005381175787237952
1775739600,TWD,USD,0.03148614586880961
1775739600,TWD,EUR,0.026901750485607466
1775739600,USD,TWD,31.760000228881836
1775739600,USD,EUR,0.8557000354271677
1775739600,USD,JPY,159.0780029296875
1775743200,EUR,USD,1.168770432472229
1775743200,EUR,TWD,37.15702819824219
1775743200,EUR,JPY,185.99899291992188
1775743200,JPY,USD,0.00628211705504291
1775743200,JPY,EUR,0.005376373195905044
1775743200,TWD,USD,0.031490111590344094
1775743200,TWD,EUR,0.026912808921766992
1775743200,USD,TWD,31.756000518798828
1775743200,USD,EUR,0.8556000153809169
1775743200,USD,JPY,159.1820068359375
1775746800,EUR,USD,1.170823097229004
1775746800,EUR,TWD,37.19707489013672
1775746800,EUR,JPY,185.95799255371094
1775746800,JPY,USD,0.006294454778967977
1775746800,JPY,EUR,0.005377558588728937
1775746800,TWD,USD,0.03151889629035802
1775746800,TWD,EUR,0.026883834359382994
1775746800,USD,TWD,31.726999282836914
1775746800,USD,EUR,0.8540999937280942
1775746800,USD,JPY,158.8699951171875
1775750400,EUR,USD,1.1713716983795166
1775750400,EUR,TWD,37.21315383911133
1775750400,EUR,JPY,185.91700744628906
1775750400,JPY,USD,0.006298895348144298
1775750400,JPY,EUR,0.0053787440629330125
1775750400,TWD,USD,0.031511943768855834
1775750400,TWD,EUR,0.026872218472087466
1775750400,USD,TWD,31.733999252319336
1775750400,USD,EUR,0.8536999838594416
1775750400,USD,JPY,158.75799560546875
1775754000,EUR,USD,1.171783447265625
1775754000,EUR,TWD,37.2215576171875
1775754000,EUR,JPY,185.97900390625
1775754000,JPY,USD,0.006298816040567081
1775754000,JPY,EUR,0.005376951048216653
1775754000,TWD,USD,0.031517901531806274
1775754000,TWD,EUR,0.026866151338552205
1775754000,USD,TWD,31.72800064086914
1775754000,USD,EUR,0.8534000052087403
1775754000,USD,JPY,158.75999450683594
1775757600,EUR,USD,1.1704120635986328
1775757600,EUR,TWD,37.20107650756836
1775757600,EUR,JPY,186.0240020751953
1775757600,JPY,USD,0.006289150045400953
1775757600,JPY,EUR,0.005375650393736698
1775757600,TWD,USD,0.03149903953667535
1775757600,TWD,EUR,0.026880942539298704
1775757600,USD,TWD,31.746999740600586
1775757600,USD,EUR,0.8543999426367226
1775757600,USD,JPY,159.00399780273438
1775761200,EUR,USD,1.1704120635986328
1775761200,EUR,TWD,37.17069625854492
1775761200,EUR,JPY,186.14599609375
1775761200,JPY,USD,0.006286027085279852
1775761200,JPY,EUR,0.005372127367683821
1775761200,TWD,USD,0.03153181490407024
1775761200,TWD,EUR,0.02690291279572458
1775761200,USD,TWD,31.714000701904297
1775761200,USD,EUR,0.8543999426367226
1775761200,USD,JPY,159.08299255371094
1775764800,EUR,USD,1.1702749729156494
1775764800,EUR,TWD,37.17038345336914
1775764800,EUR,JPY,185.9499969482422
1775764800,JPY,USD,0.006291405064784595
1775764800,JPY,EUR,0.005377789816680355
1775764800,TWD,USD,0.03152088220569701
1775764800,TWD,EUR,0.026903139195604924
1775764800,USD,TWD,31.725000381469727
1775764800,USD,EUR,0.8545000304574382
1775764800,USD,JPY,158.94700622558594
1775768400,EUR,USD,1.1704120635986328
1775768400,EUR,TWD,37.178802490234375
1775768400,EUR,JPY,186.00999450683594
1775768400,JPY,USD,0.006290534864398736
1775768400,JPY,EUR,0.005376055209566976
1775768400,TWD,USD,0.03152088220569701
1775768400,TWD,EUR,0.026897047054236522
1775768400,USD,TWD,31.725000381469727
1775768400,USD,EUR,0.8543999426367226
1775768400,USD,JPY,158.968994140625
1775772000,EUR,USD,1.1697274446487427
1775772000,EUR,JPY,186.0290069580078
1775772000,JPY,USD,0.006286303242957813
1775772000,JPY,EUR,0.005375505768440344
1775772000,USD,EUR,0.8549000064714134
1775772000,USD,JPY,159.0760040283203
1775775600,EUR,USD,1.1694538593292236
1775775600,EUR,TWD,37.14670944213867
1775775600,EUR,JPY,185.9980010986328
1775775600,JPY,USD,0.006285671372064346
1775775600,JPY,EUR,0.005376401865037842
1775775600,TWD,USD,0.03152088220569701
1775775600,TWD,EUR,0.026920284865544913
1775775600,USD,TWD,31.725000381469727
1775775600,USD,EUR,0.8551000041793704
1775775600,USD,JPY,159.0919952392578
1775779200,EUR,USD,1.1690436601638794
1775779200,EUR,TWD,37.13066482543945
1775779200,EUR,JPY,186.0469970703125
1775779200,JPY,USD,0.006282196544868587
1775779200,JPY,EUR,0.0053749859753020966
1775779200,TWD,USD,0.03152088220569701
1775779200,TWD,EUR,0.026931917451552517
1775779200,USD,TWD,31.725000381469727
1775779200,USD,EUR,0.8554000454181647
1775779200,USD,JPY,159.17999267578125
1775782800,EUR,USD,1.1695905923843384
1775782800,EUR,TWD,37.15533447265625
1775782800,EUR,JPY,185.9459991455078
1775782800,JPY,USD,0.006288200824808227
1775782800,JPY,EUR,0.005377905438113098
1775782800,TWD,USD,0.03151690873064202
1775782800,TWD,EUR,0.026914035741918314
1775782800,USD,TWD,31.729000091552734
1775782800,USD,EUR,0.8550000372022406
1775782800,USD,JPY,159.0279998779297
1775786400,EUR,USD,1.1694538593292236
1775786400,EUR,TWD,37.165042877197266
1775786400,EUR,JPY,186.06399536132812
1775786400,JPY,USD,0.006283143351081373
1775786400,JPY,EUR,0.005374494931477978
1775786400,TWD,USD,0.031506978477711174
1775786400,TWD,EUR,0.026907005147397616
1775786400,USD,TWD,31.73900032043457
1775786400,USD,EUR,0.8551000041793704
1775786400,USD,JPY,159.156005859375
1775790000,EUR,USD,1.169864296913147
1775790000,EUR,TWD,37.17344284057617
1775790000,EUR,JPY,186.1199951171875
1775790000,JPY,USD,0.006284130814937737
1775790000,JPY,EUR,0.005372877854259377
1775790000,TWD,USD,0.03151094944910171
1775790000,TWD,EUR,0.02690092505794119
1775790000,USD,TWD,31.735000610351562
1775790000,USD,EUR,0.8547999991440391
1775790000,USD,JPY,159.13099670410156
1775793600,EUR,USD,1.1695905923843384
1775793600,EUR,TWD,37.19011688232422
1775793600,EUR,JPY,186.11700439453125
1775793600,JPY,USD,0.006281999028406644
1775793600,JPY,EUR,0.005372964191279361
1775793600,TWD,USD,0.03149903953667535
1775793600,TWD,EUR,0.026888864134634698
1775793600,USD,TWD,31.746999740600586
1775793600,USD,EUR,0.8550000372022406
1775793600,USD,JPY,159.18499755859375
1775797200,EUR,USD,1.1694538593292236
1775797200,EUR,TWD,37.176788330078125
1775797200,EUR,JPY,186.16299438476562
1775797200,JPY,USD,0.006279513671136342
1775797200,JPY,EUR,0.005371636846005919
1775797200,TWD,USD,0.03149903953667535
1775797200,TWD,EUR,0.026898504279643312
1775797200,USD,TWD,31.746999740600586
1775797200,USD,EUR,0.8551000041793704
1775797200,USD,JPY,159.2480010986328
1775800800,EUR,USD,1.168770432472229
1775800800,EUR,TWD,37.19365692138672
1775800800,EUR,JPY,186.1020050048828
1775800800,JPY,USD,0.006278370670076392
1775800800,JPY,EUR,0.005373397239722176
1775800800,TWD,USD,0.03146335997968248
1775800800,TWD,EUR,0.026886304891009256
1775800800,USD,TWD,31.783000946044922
1775800800,USD,EUR,0.8556000153809169
1775800800,USD,JPY,159.27699279785156
1775804400,EUR,USD,1.1682243347167969
1775804400,EUR,TWD,37.208431243896484
1775804400,EUR,JPY,186.0970001220703
1775804400,JPY,USD,0.006276005979519857
1775804400,JPY,EUR,0.005373541751581434
1775804400,TWD,USD,0.03145742281669959
1775804400,TWD,EUR,0.026875629167086582
1775804400,USD,TWD,31.788999557495117
1775804400,USD,EUR,0.8559999738769539
1775804400,USD,JPY,159.33700561523438
1775808000,EUR,USD,1.1689070463180542
1775808000,EUR,TWD,37.185218811035156
1775808000,EUR,JPY,186.17100524902344
1775808000,JPY,USD,0.006277069959982913
1775808000,JPY,EUR,0.005371405706610404
1775808000,TWD,USD,0.03147227276129803
1775808000,TWD,EUR,0.026892405960597388
1775808000,USD,TWD,31.77400016784668
1775808000,USD,EUR,0.8555000187139813
1775808000,USD,JPY,159.30999755859375
1775811600,EUR,USD,1.1712344884872437
1775811600,EUR,TWD,37.23369598388672
1775811600,EUR,JPY,186.4759979248047
1775811600,JPY,USD,0.006279671317618504
1775811600,JPY,EUR,0.005362620450505614
1775811600,TWD,USD,0.03149903953667535
1775811600,TWD,EUR,0.026857392842031067
1775811600,USD,TWD,31.746999740600586
1775811600,USD,EUR,0.8537999946463252
1775811600,USD,JPY,159.24400329589844
1775815200,EUR,USD,1.1716461181640625
